Date,MSCI AC World,MSCI World,MSCI EM,MSCI EM Asia,MSCI EM EMEA,MSCI EM EE,MSCI LATAM,MSCI US,MSCI Europe,MSCI EMU
2014-03-11,736.822,6113.448,1870.948,759.219,456.673,243.947,6583.138,7028.998,8784.535,331.309
2014-03-12,733.617,6091.955,1848.988,749.232,449.815,238.868,6559.889,7034.004,8722.146,328.875
2014-03-13,728.065,6041.7,1846.231,749.809,447.861,235.393,6515.43,6952.299,8643.299,324.888
2014-03-14,723.471,6003.225,1835.535,744.835,447.376,235.211,6468.056,6935.235,8581.88,322.979
2014-03-17,729.014,6050.38,1846.474,746.388,456.132,243.676,6511.849,7000.484,8674.833,327.612
2014-03-18,734.332,6092.769,1864.655,749.589,463.976,250.267,6658.032,7051.969,8722.48,330.048
2014-03-19,731.274,6065.883,1860.993,747.537,460.8,249.57,6694.142,7007.934,8713.536,329.99
2014-03-20,729.064,6052.576,1841.779,735.513,454.159,247.068,6784.226,7048.293,8639.354,327.787
2014-03-21,729.111,6049.916,1850.135,739.792,452.772,244.837,6833.423,7027.316,8652.792,328.202
2014-03-24,726.964,6023.25,1868.658,749.111,454.804,243.814,6877.167,6991.143,8565.712,323.955
2014-03-25,731.216,6059.188,1877.656,747.737,465.153,251.01,6952.117,7020.27,8672.654,328.12
2014-03-26,731.523,6054.943,1896.821,755.603,474.643,255.639,6950.576,6970.618,8739.275,331.945
2014-03-27,732.197,6056.011,1910.789,758.306,471.443,252.997,7182.45,6959.488,8725.934,331.123
2014-03-28,736.449,6088.276,1929.731,766.168,478.423,255.28,7211.263,6993.27,8799.676,335.148
2014-03-31,742.022,6132.592,1949.083,771.793,486.09,262.455,7307.766,7050.019,8830.927,335.709
2014-04-01,746.455,6169.036,1961.252,778.294,488.998,263.719,7303.065,7102.268,8890.114,338.796
2014-04-02,748.378,6183.726,1969.562,780.894,486.578,262.2,7417.413,7123.217,8888.545,338.115
2014-04-03,747.19,6175.694,1961.608,779.669,482.646,259.213,7354.941,7111.915,8867.645,338.339
2014-04-04,743.895,6143.895,1965.315,777.778,488.258,263.193,7408.217,7020.782,8906.613,340.04
2014-04-07,737.385,6081.985,1970.134,779.65,482.406,257.33,7525.196,6942.459,8829.946,336.952
2014-04-08,739.865,6099.55,1984.585,784.624,487.926,257.968,7576.023,6973.033,8845.477,336.516
2014-04-09,744.804,6142.728,1991.179,791.813,485.812,257.277,7510.623,7050.976,8897.806,338.418
2014-04-10,737.779,6072.811,2004.771,796.486,493.36,260.966,7525.928,6903.02,8890.015,337.275
2014-04-11,730.342,6008.608,1992.646,790.658,486.156,259.207,7570.39,6836.824,8775.72,333.259
2014-04-14,732.618,6032.313,1985.379,788.741,481.196,254.522,7556.998,6892.097,8780.824,332.356
2014-04-15,732.668,6041.118,1962.834,784.306,470.84,247.558,7398.62,6938.2,8705.129,328.514
2014-04-16,740.131,6108.127,1968.049,783.94,473.57,249.22,7473.938,7011.829,8802.932,333.421
2014-04-17,742.683,6126.784,1981.33,786.6,482.02,253.189,7532.871,7021.896,8862.958,335.952
2014-04-18,743.208,6129.666,1986.622,788.889,484.331,256.267,7532.871,7021.896,8862.958,335.952
2014-04-21,743.847,6136.328,1984.583,788.13,482.728,254.927,7538.985,7049.184,8846.443,335.187
2014-04-22,747.58,6172.117,1981.053,787.224,482.532,254.951,7500.879,7080.158,8958.186,339.862
2014-04-23,746.245,6163.326,1971.499,784.054,479.512,253.496,7454.853,7063.304,8933.894,338.656
2014-04-24,747.091,6170.608,1972.929,784.756,475.557,248.493,7516.327,7073.783,8960.148,339.534
2014-04-25,742.169,6133.187,1951.201,775.315,471.292,244.091,7444.841,7013.642,8907.003,336.008
2014-04-28,742.972,6140.749,1950.815,774.017,474.815,247.597,7428.448,7033.331,8933.055,337.308
2014-04-29,747.474,6177.04,1965.108,778.24,477.708,250.449,7536.206,7069.018,9024.48,341.0
2014-04-30,749.478,6198.798,1956.339,773.214,478.528,250.669,7509.684,7092.383,9062.05,341.747
2014-05-01,750.612,6208.754,1957.761,773.208,480.025,250.975,7516.748,7094.03,9076.587,341.743
2014-05-02,750.837,6205.276,1972.746,776.887,482.909,249.37,7655.173,7085.953,9061.912,340.735
2014-05-05,751.157,6209.913,1968.218,775.439,478.905,247.802,7667.655,7101.055,9055.665,340.665
2014-05-06,748.926,6187.134,1974.06,776.123,483.745,252.9,7692.989,7037.18,9066.863,340.153
2014-05-07,749.489,6191.914,1975.201,771.383,491.198,261.408,7758.703,7078.472,9071.185,340.725
2014-05-08,751.136,6203.911,1983.861,774.447,497.278,262.241,7747.708,7067.859,9132.509,343.761
2014-05-09,749.773,6192.667,1980.238,775.695,492.876,260.245,7699.465,7080.561,9038.834,339.312
2014-05-12,755.287,6237.081,1997.827,781.177,496.159,262.199,7827.05,7149.452,9108.568,342.406
2014-05-13,757.204,6249.88,2011.058,787.171,499.918,264.38,7846.668,7153.689,9104.862,341.772
2014-05-14,757.102,6241.758,2030.399,796.244,504.447,265.821,7879.203,7121.737,9113.07,341.712
2014-05-15,752.007,6196.926,2024.337,798.67,497.863,264.252,7776.94,7057.535,9047.164,336.901
2014-05-16,752.915,6203.129,2030.229,800.347,498.077,265.659,7837.021,7083.312,9065.503,337.296
2014-05-19,754.214,6212.536,2037.214,803.701,504.233,270.938,7783.117,7112.378,9066.721,338.338
2014-05-20,750.743,6184.452,2026.466,800.793,504.087,271.974,7665.319,7065.747,9043.117,337.732
2014-05-21,754.418,6217.118,2029.956,800.789,508.488,274.926,7672.184,7124.349,9075.755,338.919
2014-05-22,757.605,6239.408,2049.203,808.477,513.655,276.063,7737.141,7142.908,9084.336,339.224
2014-05-23,760.035,6260.455,2053.007,809.921,517.611,278.182,7711.232,7173.715,9087.242,340.347
2014-05-26,762.079,6280.042,2051.122,808.131,517.372,279.284,7733.446,7173.715,9151.902,344.84
2014-05-27,763.227,6296.869,2034.401,805.603,507.694,273.831,7620.281,7216.327,9145.285,344.477
2014-05-28,763.185,6292.372,2045.455,812.151,506.131,272.721,7654.519,7209.172,9128.169,344.471
2014-05-29,766.144,6319.313,2046.546,809.163,512.126,276.344,7685.078,7249.049,9149.168,344.948
2014-05-30,766.069,6326.601,2025.07,805.122,503.823,272.594,7506.799,7261.646,9160.116,345.988
2014-06-02,767.166,6335.359,2028.767,807.041,504.55,275.749,7509.345,7268.028,9159.297,345.808
2014-06-03,767.155,6330.291,2041.868,814.696,502.302,275.554,7564.907,7265.898,9129.311,344.86
2014-06-04,767.676,6338.588,2032.703,811.131,501.697,276.621,7503.041,7281.534,9132.092,344.823
2014-06-05,771.173,6367.914,2040.786,813.094,506.547,277.705,7529.063,7329.672,9162.854,347.476
2014-06-06,775.597,6401.404,2060.502,814.061,516.023,282.529,7747.788,7363.916,9236.835,351.059
2014-06-09,776.552,6407.189,2068.585,817.133,513.179,282.144,7855.649,7370.883,9239.978,351.03
2014-06-10,777.009,6404.903,2085.776,825.109,516.866,283.811,7892.679,7368.154,9238.935,350.627
2014-06-11,775.409,6391.168,2082.916,824.559,512.832,283.832,7914.045,7344.465,9186.033,347.504
2014-06-12,773.219,6371.178,2082.16,822.682,515.901,283.981,7911.112,7294.772,9201.747,347.921
2014-06-13,773.469,6377.615,2071.275,818.969,512.5,283.107,7862.101,7318.031,9172.356,346.593
2014-06-16,773.215,6376.861,2067.045,818.3,508.664,281.338,7856.941,7324.228,9162.051,345.811
2014-06-17,773.706,6383.447,2061.675,819.691,505.302,279.946,7757.958,7340.27,9171.221,346.836
2014-06-18,777.469,6417.417,2063.981,816.087,509.171,283.364,7857.396,7396.859,9184.264,347.738
2014-06-19,782.253,6457.194,2075.904,817.913,515.453,284.808,7942.229,7407.032,9277.453,351.745
2014-06-20,781.383,6453.65,2063.989,813.915,512.63,282.568,7872.994,7421.013,9238.326,349.155
2014-06-23,780.849,6449.722,2061.311,811.385,514.093,284.842,7876.51,7420.726,9206.206,347.502
2014-06-24,777.994,6418.792,2073.175,816.409,518.979,291.431,7881.867,7372.457,9192.575,347.315
2014-06-25,777.715,6420.768,2061.141,813.634,512.168,286.373,7832.282,7408.416,9121.098,344.754
2014-06-26,777.952,6419.117,2071.286,821.605,509.709,283.947,7822.645,7401.243,9085.368,342.467
2014-06-27,779.398,6432.889,2070.291,821.382,509.226,284.065,7817.154,7416.766,9123.2,343.514
2014-06-30,780.825,6442.501,2079.79,827.914,508.167,282.356,7818.368,7417.225,9153.673,344.519
2014-07-01,785.495,6485.159,2081.325,828.334,508.165,281.627,7835.764,7467.858,9226.738,347.107
2014-07-02,787.243,6493.642,2101.696,839.356,513.007,285.179,7823.825,7471.346,9230.26,346.423
2014-07-03,790.293,6520.246,2106.015,840.6,511.807,285.04,7888.726,7511.363,9285.778,349.01
2014-07-04,790.086,6517.764,2107.515,841.71,508.992,281.062,7926.299,7511.363,9246.219,346.528
2014-07-07,786.841,6486.135,2111.705,844.029,512.873,285.298,7878.926,7480.684,9169.286,342.754
2014-07-08,781.729,6438.487,2112.586,843.745,514.646,285.922,7878.491,7428.615,9057.068,337.935
2014-07-09,783.248,6455.225,2105.492,837.747,515.968,287.259,7904.029,7463.429,9076.538,339.84
2014-07-10,778.769,6412.571,2108.675,841.165,510.456,284.218,7943.967,7432.344,8957.062,333.878
2014-07-11,779.117,6418.53,2101.403,834.388,513.08,285.412,7970.521,7443.344,8969.972,334.367
2014-07-14,784.007,6459.338,2113.223,837.554,514.755,283.999,8080.738,7479.989,9064.702,338.037
2014-07-15,782.023,6438.658,2119.366,841.773,514.752,283.056,8071.703,7463.759,8994.772,333.747
2014-07-16,786.204,6476.385,2121.927,841.139,519.177,284.165,8075.314,7495.483,9093.403,338.175
2014-07-17,779.368,6416.069,2114.117,841.083,512.706,276.996,8020.001,7408.855,8994.76,333.71
2014-07-18,783.107,6450.127,2115.538,839.538,509.549,273.857,8142.983,7485.543,8988.622,333.804
2014-07-21,781.448,6434.758,2115.586,840.259,503.468,268.192,8212.721,7467.977,8950.258,331.562
2014-07-22,786.636,6474.351,2137.937,848.561,511.025,272.425,8283.742,7506.146,9032.287,334.754
2014-07-23,788.263,6486.985,2144.363,853.275,513.946,273.103,8221.13,7520.12,9040.874,335.275
2014-07-24,789.388,6494.992,2150.76,855.504,514.243,272.268,8273.919,7524.583,9081.497,338.358
2014-07-25,786.019,6465.385,2146.583,854.441,512.656,269.878,8248.206,7487.844,8994.731,333.314
2014-07-28,786.076,6465.405,2147.938,857.311,509.659,264.409,8231.186,7489.731,8983.128,332.813
